date,hour,village_ward,meter_id,household_id,liters_consumed
2024-06-06,16,Ward_D,MTR_D11,HH_D11,0.82
2024-06-06,16,Ward_D,MTR_D12,HH_D12,1.05
2024-06-06,16,Ward_D,MTR_D13,HH_D13,1.04
2024-06-06,16,Ward_D,MTR_D14,HH_D14,1.09
2024-06-06,16,Ward_D,MTR_D15,HH_D15,0.98
2024-06-06,16,Ward_D,MTR_D16,HH_D16,0.89
2024-06-06,16,Ward_D,MTR_D17,HH_D17,1.1
2024-06-06,16,Ward_D,MTR_D18,HH_D18,0.8
2024-06-06,16,Ward_D,MTR_D19,HH_D19,1.22
2024-06-06,16,Ward_D,MTR_D20,HH_D20,0.97
2024-06-06,16,Ward_E,MTR_E01,HH_E01,1.04
2024-06-06,16,Ward_E,MTR_E02,HH_E02,1.08
2024-06-06,16,Ward_E,MTR_E03,HH_E03,1.09
2024-06-06,16,Ward_E,MTR_E04,HH_E04,0.79
2024-06-06,16,Ward_E,MTR_E05,HH_E05,1.12
2024-06-06,16,Ward_E,MTR_E06,HH_E06,1.05
2024-06-06,16,Ward_E,MTR_E07,HH_E07,0.9
2024-06-06,16,Ward_E,MTR_E08,HH_E08,0.89
2024-06-06,16,Ward_E,MTR_E09,HH_E09,0.95
2024-06-06,16,Ward_E,MTR_E10,HH_E10,0.81
2024-06-06,16,Ward_E,MTR_E11,HH_E11,1.26
2024-06-06,16,Ward_E,MTR_E12,HH_E12,1.22
2024-06-06,16,Ward_E,MTR_E13,HH_E13,1.07
2024-06-06,16,Ward_E,MTR_E14,HH_E14,0.97
2024-06-06,16,Ward_E,MTR_E15,HH_E15,0.97
2024-06-06,16,Ward_E,MTR_E16,HH_E16,1.11
2024-06-06,16,Ward_E,MTR_E17,HH_E17,1.26
2024-06-06,16,Ward_E,MTR_E18,HH_E18,0.91
2024-06-06,16,Ward_E,MTR_E19,HH_E19,0.83
2024-06-06,16,Ward_E,MTR_E20,HH_E20,1.23
2024-06-06,17,Ward_A,MTR_A01,HH_A01,14.64
2024-06-06,17,Ward_A,MTR_A02,HH_A02,16.97
2024-06-06,17,Ward_A,MTR_A03,HH_A03,19.26
2024-06-06,17,Ward_A,MTR_A04,HH_A04,15.32
2024-06-06,17,Ward_A,MTR_A05,HH_A05,23.34
2024-06-06,17,Ward_A,MTR_A06,HH_A06,22.57
2024-06-06,17,Ward_A,MTR_A07,HH_A07,18.28
2024-06-06,17,Ward_A,MTR_A08,HH_A08,23.84
2024-06-06,17,Ward_A,MTR_A09,HH_A09,24.35
2024-06-06,17,Ward_A,MTR_A10,HH_A10,19.66
2024-06-06,17,Ward_A,MTR_A11,HH_A11,18.65
2024-06-06,17,Ward_A,MTR_A12,HH_A12,26.78
2024-06-06,17,Ward_A,MTR_A13,HH_A13,22.16
2024-06-06,17,Ward_A,MTR_A14,HH_A14,20.77
2024-06-06,17,Ward_A,MTR_A15,HH_A15,24.09
2024-06-06,17,Ward_A,MTR_A16,HH_A16,20.91
2024-06-06,17,Ward_A,MTR_A17,HH_A17,18.48
2024-06-06,17,Ward_A,MTR_A18,HH_A18,20.24
2024-06-06,17,Ward_A,MTR_A19,HH_A19,23.12
2024-06-06,17,Ward_A,MTR_A20,HH_A20,14.02
2024-06-06,17,Ward_B,MTR_B01,HH_B01,19.14
2024-06-06,17,Ward_B,MTR_B02,HH_B02,24.15
2024-06-06,17,Ward_B,MTR_B03,HH_B03,18.46
2024-06-06,17,Ward_B,MTR_B04,HH_B04,24.64
2024-06-06,17,Ward_B,MTR_B05,HH_B05,24.24
2024-06-06,17,Ward_B,MTR_B06,HH_B06,19.8
2024-06-06,17,Ward_B,MTR_B07,HH_B07,18.29
2024-06-06,17,Ward_B,MTR_B08,HH_B08,19.14
2024-06-06,17,Ward_B,MTR_B09,HH_B09,27.99
2024-06-06,17,Ward_B,MTR_B10,HH_B10,25.62
2024-06-06,17,Ward_B,MTR_B11,HH_B11,20.38
2024-06-06,17,Ward_B,MTR_B12,HH_B12,18.18
2024-06-06,17,Ward_B,MTR_B13,HH_B13,20.35
2024-06-06,17,Ward_B,MTR_B14,HH_B14,20.73
2024-06-06,17,Ward_B,MTR_B15,HH_B15,16.27
2024-06-06,17,Ward_B,MTR_B16,HH_B16,20.24
2024-06-06,17,Ward_B,MTR_B17,HH_B17,23.97
2024-06-06,17,Ward_B,MTR_B18,HH_B18,14.6
2024-06-06,17,Ward_B,MTR_B19,HH_B19,22.48
2024-06-06,17,Ward_B,MTR_B20,HH_B20,24.12
2024-06-06,17,Ward_C,MTR_C01,HH_C01,18.32
2024-06-06,17,Ward_C,MTR_C02,HH_C02,25.08
2024-06-06,17,Ward_C,MTR_C03,HH_C03,17.93
2024-06-06,17,Ward_C,MTR_C04,HH_C04,21.32
2024-06-06,17,Ward_C,MTR_C05,HH_C05,19.08
2024-06-06,17,Ward_C,MTR_C06,HH_C06,19.08
2024-06-06,17,Ward_C,MTR_C07,HH_C07,18.15
2024-06-06,17,Ward_C,MTR_C08,HH_C08,22.1
2024-06-06,17,Ward_C,MTR_C09,HH_C09,22.55
2024-06-06,17,Ward_C,MTR_C10,HH_C10,19.81
2024-06-06,17,Ward_C,MTR_C11,HH_C11,15.92
2024-06-06,17,Ward_C,MTR_C12,HH_C12,21.21
2024-06-06,17,Ward_C,MTR_C13,HH_C13,21.27
2024-06-06,17,Ward_C,MTR_C14,HH_C14,19.35
2024-06-06,17,Ward_C,MTR_C15,HH_C15,25.6
2024-06-06,17,Ward_C,MTR_C16,HH_C16,15.31
2024-06-06,17,Ward_C,MTR_C17,HH_C17,13.35
2024-06-06,17,Ward_C,MTR_C18,HH_C18,17.81
2024-06-06,17,Ward_C,MTR_C19,HH_C19,22.13
2024-06-06,17,Ward_C,MTR_C20,HH_C20,16.83
2024-06-06,17,Ward_D,MTR_D01,HH_D01,17.06
2024-06-06,17,Ward_D,MTR_D02,HH_D02,22.85
2024-06-06,17,Ward_D,MTR_D03,HH_D03,21.39
2024-06-06,17,Ward_D,MTR_D04,HH_D04,21.13
2024-06-06,17,Ward_D,MTR_D05,HH_D05,22.34
2024-06-06,17,Ward_D,MTR_D06,HH_D06,18.72
2024-06-06,17,Ward_D,MTR_D07,HH_D07,18.86
2024-06-06,17,Ward_D,MTR_D08,HH_D08,22.43
2024-06-06,17,Ward_D,MTR_D09,HH_D09,15.97
2024-06-06,17,Ward_D,MTR_D10,HH_D10,13.57
2024-06-06,17,Ward_D,MTR_D11,HH_D11,18.7
2024-06-06,17,Ward_D,MTR_D12,HH_D12,22.79
2024-06-06,17,Ward_D,MTR_D13,HH_D13,20.77
2024-06-06,17,Ward_D,MTR_D14,HH_D14,22.57
2024-06-06,17,Ward_D,MTR_D15,HH_D15,13.95
2024-06-06,17,Ward_D,MTR_D16,HH_D16,20.95
2024-06-06,17,Ward_D,MTR_D17,HH_D17,21.96
2024-06-06,17,Ward_D,MTR_D18,HH_D18,15.95
2024-06-06,17,Ward_D,MTR_D19,HH_D19,22.59
2024-06-06,17,Ward_D,MTR_D20,HH_D20,19.67
2024-06-06,17,Ward_E,MTR_E01,HH_E01,29.21
2024-06-06,17,Ward_E,MTR_E02,HH_E02,13.47
2024-06-06,17,Ward_E,MTR_E03,HH_E03,24.11
2024-06-06,17,Ward_E,MTR_E04,HH_E04,18.82
2024-06-06,17,Ward_E,MTR_E05,HH_E05,15.15
2024-06-06,17,Ward_E,MTR_E06,HH_E06,18.42
2024-06-06,17,Ward_E,MTR_E07,HH_E07,20.83
2024-06-06,17,Ward_E,MTR_E08,HH_E08,23.11
2024-06-06,17,Ward_E,MTR_E09,HH_E09,25.17
2024-06-06,17,Ward_E,MTR_E10,HH_E10,24.27
2024-06-06,17,Ward_E,MTR_E11,HH_E11,17.1
2024-06-06,17,Ward_E,MTR_E12,HH_E12,23.39
2024-06-06,17,Ward_E,MTR_E13,HH_E13,21.17
2024-06-06,17,Ward_E,MTR_E14,HH_E14,18.04
2024-06-06,17,Ward_E,MTR_E15,HH_E15,19.36
2024-06-06,17,Ward_E,MTR_E16,HH_E16,17.87
2024-06-06,17,Ward_E,MTR_E17,HH_E17,20.11
2024-06-06,17,Ward_E,MTR_E18,HH_E18,17.81
2024-06-06,17,Ward_E,MTR_E19,HH_E19,16.92
2024-06-06,17,Ward_E,MTR_E20,HH_E20,21.44
2024-06-06,18,Ward_A,MTR_A01,HH_A01,21.89
2024-06-06,18,Ward_A,MTR_A02,HH_A02,19.44
2024-06-06,18,Ward_A,MTR_A03,HH_A03,24.1
2024-06-06,18,Ward_A,MTR_A04,HH_A04,19.22
2024-06-06,18,Ward_A,MTR_A05,HH_A05,19.09
2024-06-06,18,Ward_A,MTR_A06,HH_A06,21.98
2024-06-06,18,Ward_A,MTR_A07,HH_A07,19.6
2024-06-06,18,Ward_A,MTR_A08,HH_A08,20.25
2024-06-06,18,Ward_A,MTR_A09,HH_A09,12.44
2024-06-06,18,Ward_A,MTR_A10,HH_A10,20.05
2024-06-06,18,Ward_A,MTR_A11,HH_A11,14.52
2024-06-06,18,Ward_A,MTR_A12,HH_A12,16.34
2024-06-06,18,Ward_A,MTR_A13,HH_A13,15.99
2024-06-06,18,Ward_A,MTR_A14,HH_A14,16.87
2024-06-06,18,Ward_A,MTR_A15,HH_A15,18.35
2024-06-06,18,Ward_A,MTR_A16,HH_A16,18.54
2024-06-06,18,Ward_A,MTR_A17,HH_A17,21.99
2024-06-06,18,Ward_A,MTR_A18,HH_A18,20.67
2024-06-06,18,Ward_A,MTR_A19,HH_A19,14.3
2024-06-06,18,Ward_A,MTR_A20,HH_A20,20.25
2024-06-06,18,Ward_B,MTR_B01,HH_B01,20.95
2024-06-06,18,Ward_B,MTR_B02,HH_B02,19.01
2024-06-06,18,Ward_B,MTR_B03,HH_B03,19.82
2024-06-06,18,Ward_B,MTR_B04,HH_B04,20.57
2024-06-06,18,Ward_B,MTR_B05,HH_B05,22.29
2024-06-06,18,Ward_B,MTR_B06,HH_B06,15.28
2024-06-06,18,Ward_B,MTR_B07,HH_B07,19.27
2024-06-06,18,Ward_B,MTR_B08,HH_B08,24.53
2024-06-06,18,Ward_B,MTR_B09,HH_B09,24.25
2024-06-06,18,Ward_B,MTR_B10,HH_B10,22.55
2024-06-06,18,Ward_B,MTR_B11,HH_B11,21.61
2024-06-06,18,Ward_B,MTR_B12,HH_B12,24.96
2024-06-06,18,Ward_B,MTR_B13,HH_B13,25.75
2024-06-06,18,Ward_B,MTR_B14,HH_B14,19.61
2024-06-06,18,Ward_B,MTR_B15,HH_B15,17.09
2024-06-06,18,Ward_B,MTR_B16,HH_B16,19.19
2024-06-06,18,Ward_B,MTR_B17,HH_B17,29.29
2024-06-06,18,Ward_B,MTR_B18,HH_B18,15.29
2024-06-06,18,Ward_B,MTR_B19,HH_B19,18.59
2024-06-06,18,Ward_B,MTR_B20,HH_B20,15.76
2024-06-06,18,Ward_C,MTR_C01,HH_C01,20.37
2024-06-06,18,Ward_C,MTR_C02,HH_C02,16.39
2024-06-06,18,Ward_C,MTR_C03,HH_C03,19.67
2024-06-06,18,Ward_C,MTR_C04,HH_C04,14.15
2024-06-06,18,Ward_C,MTR_C05,HH_C05,21.85
2024-06-06,18,Ward_C,MTR_C06,HH_C06,23.67
2024-06-06,18,Ward_C,MTR_C07,HH_C07,18.85
2024-06-06,18,Ward_C,MTR_C08,HH_C08,19.59
2024-06-06,18,Ward_C,MTR_C09,HH_C09,19.51
2024-06-06,18,Ward_C,MTR_C10,HH_C10,20.54
2024-06-06,18,Ward_C,MTR_C11,HH_C11,19.89
2024-06-06,18,Ward_C,MTR_C12,HH_C12,22.3
2024-06-06,18,Ward_C,MTR_C13,HH_C13,23.7
2024-06-06,18,Ward_C,MTR_C14,HH_C14,17.56
2024-06-06,18,Ward_C,MTR_C15,HH_C15,19.07
2024-06-06,18,Ward_C,MTR_C16,HH_C16,22.7
2024-06-06,18,Ward_C,MTR_C17,HH_C17,15.73
2024-06-06,18,Ward_C,MTR_C18,HH_C18,14.09
2024-06-06,18,Ward_C,MTR_C19,HH_C19,20.68
2024-06-06,18,Ward_C,MTR_C20,HH_C20,21.49
2024-06-06,18,Ward_D,MTR_D01,HH_D01,17.83
2024-06-06,18,Ward_D,MTR_D02,HH_D02,18.26
2024-06-06,18,Ward_D,MTR_D03,HH_D03,17.72
2024-06-06,18,Ward_D,MTR_D04,HH_D04,17.4
2024-06-06,18,Ward_D,MTR_D05,HH_D05,22.08
2024-06-06,18,Ward_D,MTR_D06,HH_D06,16.46
2024-06-06,18,Ward_D,MTR_D07,HH_D07,19.2
2024-06-06,18,Ward_D,MTR_D08,HH_D08,17.28
2024-06-06,18,Ward_D,MTR_D09,HH_D09,15.63
2024-06-06,18,Ward_D,MTR_D10,HH_D10,22.61
2024-06-06,18,Ward_D,MTR_D11,HH_D11,18.44
2024-06-06,18,Ward_D,MTR_D12,HH_D12,20.57
2024-06-06,18,Ward_D,MTR_D13,HH_D13,15.48
2024-06-06,18,Ward_D,MTR_D14,HH_D14,17.77
2024-06-06,18,Ward_D,MTR_D15,HH_D15,22.27
2024-06-06,18,Ward_D,MTR_D16,HH_D16,27.76
2024-06-06,18,Ward_D,MTR_D17,HH_D17,14.07
2024-06-06,18,Ward_D,MTR_D18,HH_D18,19.4
2024-06-06,18,Ward_D,MTR_D19,HH_D19,21.24
2024-06-06,18,Ward_D,MTR_D20,HH_D20,18.15
2024-06-06,18,Ward_E,MTR_E01,HH_E01,22.55
2024-06-06,18,Ward_E,MTR_E02,HH_E02,17.4
2024-06-06,18,Ward_E,MTR_E03,HH_E03,20.46
2024-06-06,18,Ward_E,MTR_E04,HH_E04,18.43
2024-06-06,18,Ward_E,MTR_E05,HH_E05,23.66
2024-06-06,18,Ward_E,MTR_E06,HH_E06,17.97
2024-06-06,18,Ward_E,MTR_E07,HH_E07,18.94
2024-06-06,18,Ward_E,MTR_E08,HH_E08,22.84
2024-06-06,18,Ward_E,MTR_E09,HH_E09,16.92
2024-06-06,18,Ward_E,MTR_E10,HH_E10,20.21
2024-06-06,18,Ward_E,MTR_E11,HH_E11,14.53
2024-06-06,18,Ward_E,MTR_E12,HH_E12,16.74
2024-06-06,18,Ward_E,MTR_E13,HH_E13,21.15
2024-06-06,18,Ward_E,MTR_E14,HH_E14,17.03
2024-06-06,18,Ward_E,MTR_E15,HH_E15,18.37
2024-06-06,18,Ward_E,MTR_E16,HH_E16,21.48
2024-06-06,18,Ward_E,MTR_E17,HH_E17,18.26
2024-06-06,18,Ward_E,MTR_E18,HH_E18,22.47
2024-06-06,18,Ward_E,MTR_E19,HH_E19,20.65
2024-06-06,18,Ward_E,MTR_E20,HH_E20,21.31
2024-06-06,19,Ward_A,MTR_A01,HH_A01,23.72
2024-06-06,19,Ward_A,MTR_A02,HH_A02,20.96
2024-06-06,19,Ward_A,MTR_A03,HH_A03,24.62
2024-06-06,19,Ward_A,MTR_A04,HH_A04,22.73
2024-06-06,19,Ward_A,MTR_A05,HH_A05,18.43
2024-06-06,19,Ward_A,MTR_A06,HH_A06,23.88
2024-06-06,19,Ward_A,MTR_A07,HH_A07,20.79
2024-06-06,19,Ward_A,MTR_A08,HH_A08,18.82
2024-06-06,19,Ward_A,MTR_A09,HH_A09,20.84
2024-06-06,19,Ward_A,MTR_A10,HH_A10,23.34
2024-06-06,19,Ward_A,MTR_A11,HH_A11,21.37
2024-06-06,19,Ward_A,MTR_A12,HH_A12,25.47
2024-06-06,19,Ward_A,MTR_A13,HH_A13,23.26
2024-06-06,19,Ward_A,MTR_A14,HH_A14,21.57
2024-06-06,19,Ward_A,MTR_A15,HH_A15,16.92
2024-06-06,19,Ward_A,MTR_A16,HH_A16,19.46
2024-06-06,19,Ward_A,MTR_A17,HH_A17,20.21
2024-06-06,19,Ward_A,MTR_A18,HH_A18,22.09
2024-06-06,19,Ward_A,MTR_A19,HH_A19,21.91
2024-06-06,19,Ward_A,MTR_A20,HH_A20,20.51
2024-06-06,19,Ward_B,MTR_B01,HH_B01,20.36
2024-06-06,19,Ward_B,MTR_B02,HH_B02,22.16
2024-06-06,19,Ward_B,MTR_B03,HH_B03,17.42
2024-06-06,19,Ward_B,MTR_B04,HH_B04,25.09
2024-06-06,19,Ward_B,MTR_B05,HH_B05,13.86
2024-06-06,19,Ward_B,MTR_B06,HH_B06,24.37
2024-06-06,19,Ward_B,MTR_B07,HH_B07,19.86
2024-06-06,19,Ward_B,MTR_B08,HH_B08,23.01
2024-06-06,19,Ward_B,MTR_B09,HH_B09,21.09
2024-06-06,19,Ward_B,MTR_B10,HH_B10,21.04
2024-06-06,19,Ward_B,MTR_B11,HH_B11,21.66
2024-06-06,19,Ward_B,MTR_B12,HH_B12,22.43
2024-06-06,19,Ward_B,MTR_B13,HH_B13,19.01
2024-06-06,19,Ward_B,MTR_B14,HH_B14,23.1
2024-06-06,19,Ward_B,MTR_B15,HH_B15,16.75
2024-06-06,19,Ward_B,MTR_B16,HH_B16,19.98
2024-06-06,19,Ward_B,MTR_B17,HH_B17,22.51
2024-06-06,19,Ward_B,MTR_B18,HH_B18,22.99
2024-06-06,19,Ward_B,MTR_B19,HH_B19,21.38
2024-06-06,19,Ward_B,MTR_B20,HH_B20,18.82
2024-06-06,19,Ward_C,MTR_C01,HH_C01,22.69
2024-06-06,19,Ward_C,MTR_C02,HH_C02,17.99
2024-06-06,19,Ward_C,MTR_C03,HH_C03,25.25
2024-06-06,19,Ward_C,MTR_C04,HH_C04,19.75
2024-06-06,19,Ward_C,MTR_C05,HH_C05,15.38
2024-06-06,19,Ward_C,MTR_C06,HH_C06,16.42
2024-06-06,19,Ward_C,MTR_C07,HH_C07,20.13
2024-06-06,19,Ward_C,MTR_C08,HH_C08,20.42
2024-06-06,19,Ward_C,MTR_C09,HH_C09,25.91
2024-06-06,19,Ward_C,MTR_C10,HH_C10,16.88
2024-06-06,19,Ward_C,MTR_C11,HH_C11,20.12
2024-06-06,19,Ward_C,MTR_C12,HH_C12,16.82
2024-06-06,19,Ward_C,MTR_C13,HH_C13,18.52
2024-06-06,19,Ward_C,MTR_C14,HH_C14,25.05
2024-06-06,19,Ward_C,MTR_C15,HH_C15,16.59
2024-06-06,19,Ward_C,MTR_C16,HH_C16,21.76
2024-06-06,19,Ward_C,MTR_C17,HH_C17,21.18
2024-06-06,19,Ward_C,MTR_C18,HH_C18,19.93
2024-06-06,19,Ward_C,MTR_C19,HH_C19,21.56
2024-06-06,19,Ward_C,MTR_C20,HH_C20,16.52
2024-06-06,19,Ward_D,MTR_D01,HH_D01,24.97
2024-06-06,19,Ward_D,MTR_D02,HH_D02,25.77
2024-06-06,19,Ward_D,MTR_D03,HH_D03,20.14
2024-06-06,19,Ward_D,MTR_D04,HH_D04,27.27
2024-06-06,19,Ward_D,MTR_D05,HH_D05,18.8
2024-06-06,19,Ward_D,MTR_D06,HH_D06,21.2
2024-06-06,19,Ward_D,MTR_D07,HH_D07,24.3
2024-06-06,19,Ward_D,MTR_D08,HH_D08,18.62
2024-06-06,19,Ward_D,MTR_D09,HH_D09,15.86
2024-06-06,19,Ward_D,MTR_D10,HH_D10,15.16
2024-06-06,19,Ward_D,MTR_D11,HH_D11,26.18
2024-06-06,19,Ward_D,MTR_D12,HH_D12,18.41
2024-06-06,19,Ward_D,MTR_D13,HH_D13,19.44
2024-06-06,19,Ward_D,MTR_D14,HH_D14,16.66
2024-06-06,19,Ward_D,MTR_D15,HH_D15,22.85
2024-06-06,19,Ward_D,MTR_D16,HH_D16,17.66
2024-06-06,19,Ward_D,MTR_D17,HH_D17,18.53
2024-06-06,19,Ward_D,MTR_D18,HH_D18,20.9
2024-06-06,19,Ward_D,MTR_D19,HH_D19,16.81
2024-06-06,19,Ward_D,MTR_D20,HH_D20,19.46
2024-06-06,19,Ward_E,MTR_E01,HH_E01,24.21
2024-06-06,19,Ward_E,MTR_E02,HH_E02,21.28
2024-06-06,19,Ward_E,MTR_E03,HH_E03,20.39
2024-06-06,19,Ward_E,MTR_E04,HH_E04,20.64
2024-06-06,19,Ward_E,MTR_E05,HH_E05,18.83
2024-06-06,19,Ward_E,MTR_E06,HH_E06,25.99
2024-06-06,19,Ward_E,MTR_E07,HH_E07,17.56
2024-06-06,19,Ward_E,MTR_E08,HH_E08,20.63
2024-06-06,19,Ward_E,MTR_E09,HH_E09,20.35
2024-06-06,19,Ward_E,MTR_E10,HH_E10,23.03
2024-06-06,19,Ward_E,MTR_E11,HH_E11,23.31
2024-06-06,19,Ward_E,MTR_E12,HH_E12,19.9
2024-06-06,19,Ward_E,MTR_E13,HH_E13,20.87
2024-06-06,19,Ward_E,MTR_E14,HH_E14,20.99
2024-06-06,19,Ward_E,MTR_E15,HH_E15,13.18
2024-06-06,19,Ward_E,MTR_E16,HH_E16,15.23
2024-06-06,19,Ward_E,MTR_E17,HH_E17,18.18
2024-06-06,19,Ward_E,MTR_E18,HH_E18,18.32
2024-06-06,19,Ward_E,MTR_E19,HH_E19,16.4
2024-06-06,19,Ward_E,MTR_E20,HH_E20,22.25
2024-06-06,20,Ward_A,MTR_A01,HH_A01,1.0
2024-06-06,20,Ward_A,MTR_A02,HH_A02,0.97
2024-06-06,20,Ward_A,MTR_A03,HH_A03,0.81
2024-06-06,20,Ward_A,MTR_A04,HH_A04,0.99
2024-06-06,20,Ward_A,MTR_A05,HH_A05,0.61
2024-06-06,20,Ward_A,MTR_A06,HH_A06,0.98
2024-06-06,20,Ward_A,MTR_A07,HH_A07,1.01
2024-06-06,20,Ward_A,MTR_A08,HH_A08,1.04
2024-06-06,20,Ward_A,MTR_A09,HH_A09,0.77
2024-06-06,20,Ward_A,MTR_A10,HH_A10,1.03
2024-06-06,20,Ward_A,MTR_A11,HH_A11,0.84
2024-06-06,20,Ward_A,MTR_A12,HH_A12,0.88
2024-06-06,20,Ward_A,MTR_A13,HH_A13,1.11
2024-06-06,20,Ward_A,MTR_A14,HH_A14,1.3
2024-06-06,20,Ward_A,MTR_A15,HH_A15,1.01
2024-06-06,20,Ward_A,MTR_A16,HH_A16,0.88
2024-06-06,20,Ward_A,MTR_A17,HH_A17,1.03
2024-06-06,20,Ward_A,MTR_A18,HH_A18,1.14
2024-06-06,20,Ward_A,MTR_A19,HH_A19,1.09
2024-06-06,20,Ward_A,MTR_A20,HH_A20,1.41
2024-06-06,20,Ward_B,MTR_B01,HH_B01,0.89
2024-06-06,20,Ward_B,MTR_B02,HH_B02,1.04
2024-06-06,20,Ward_B,MTR_B03,HH_B03,1.23
2024-06-06,20,Ward_B,MTR_B04,HH_B04,1.22
2024-06-06,20,Ward_B,MTR_B05,HH_B05,0.71
2024-06-06,20,Ward_B,MTR_B06,HH_B06,1.0
2024-06-06,20,Ward_B,MTR_B07,HH_B07,1.22
2024-06-06,20,Ward_B,MTR_B08,HH_B08,1.43
2024-06-06,20,Ward_B,MTR_B09,HH_B09,1.11
2024-06-06,20,Ward_B,MTR_B10,HH_B10,0.94
2024-06-06,20,Ward_B,MTR_B11,HH_B11,0.85
2024-06-06,20,Ward_B,MTR_B12,HH_B12,1.33
2024-06-06,20,Ward_B,MTR_B13,HH_B13,1.11
2024-06-06,20,Ward_B,MTR_B14,HH_B14,0.87
2024-06-06,20,Ward_B,MTR_B15,HH_B15,0.97
2024-06-06,20,Ward_B,MTR_B16,HH_B16,1.05
2024-06-06,20,Ward_B,MTR_B17,HH_B17,1.08
2024-06-06,20,Ward_B,MTR_B18,HH_B18,0.87
2024-06-06,20,Ward_B,MTR_B19,HH_B19,0.91
2024-06-06,20,Ward_B,MTR_B20,HH_B20,0.75
2024-06-06,20,Ward_C,MTR_C01,HH_C01,1.16
2024-06-06,20,Ward_C,MTR_C02,HH_C02,0.95
2024-06-06,20,Ward_C,MTR_C03,HH_C03,1.07
2024-06-06,20,Ward_C,MTR_C04,HH_C04,1.21
2024-06-06,20,Ward_C,MTR_C05,HH_C05,1.03
2024-06-06,20,Ward_C,MTR_C06,HH_C06,0.98
2024-06-06,20,Ward_C,MTR_C07,HH_C07,1.03
2024-06-06,20,Ward_C,MTR_C08,HH_C08,1.01
2024-06-06,20,Ward_C,MTR_C09,HH_C09,1.19
2024-06-06,20,Ward_C,MTR_C10,HH_C10,1.05
2024-06-06,20,Ward_C,MTR_C11,HH_C11,0.92
2024-06-06,20,Ward_C,MTR_C12,HH_C12,1.16
2024-06-06,20,Ward_C,MTR_C13,HH_C13,1.18
2024-06-06,20,Ward_C,MTR_C14,HH_C14,0.8
2024-06-06,20,Ward_C,MTR_C15,HH_C15,1.23
2024-06-06,20,Ward_C,MTR_C16,HH_C16,1.05
2024-06-06,20,Ward_C,MTR_C17,HH_C17,1.04
2024-06-06,20,Ward_C,MTR_C18,HH_C18,1.15
2024-06-06,20,Ward_C,MTR_C19,HH_C19,0.91
2024-06-06,20,Ward_C,MTR_C20,HH_C20,1.14
2024-06-06,20,Ward_D,MTR_D01,HH_D01,0.94
2024-06-06,20,Ward_D,MTR_D02,HH_D02,0.78
2024-06-06,20,Ward_D,MTR_D03,HH_D03,0.85
2024-06-06,20,Ward_D,MTR_D04,HH_D04,1.09
2024-06-06,20,Ward_D,MTR_D05,HH_D05,0.86
2024-06-06,20,Ward_D,MTR_D06,HH_D06,1.24
2024-06-06,20,Ward_D,MTR_D07,HH_D07,1.18
2024-06-06,20,Ward_D,MTR_D08,HH_D08,1.2
2024-06-06,20,Ward_D,MTR_D09,HH_D09,1.02
2024-06-06,20,Ward_D,MTR_D10,HH_D10,1.04
2024-06-06,20,Ward_D,MTR_D11,HH_D11,0.82
2024-06-06,20,Ward_D,MTR_D12,HH_D12,1.15
2024-06-06,20,Ward_D,MTR_D13,HH_D13,1.06
2024-06-06,20,Ward_D,MTR_D14,HH_D14,1.09
2024-06-06,20,Ward_D,MTR_D15,HH_D15,1.25
2024-06-06,20,Ward_D,MTR_D16,HH_D16,0.91
2024-06-06,20,Ward_D,MTR_D17,HH_D17,0.98
2024-06-06,20,Ward_D,MTR_D18,HH_D18,1.05
2024-06-06,20,Ward_D,MTR_D19,HH_D19,0.86
2024-06-06,20,Ward_D,MTR_D20,HH_D20,0.97
2024-06-06,20,Ward_E,MTR_E01,HH_E01,1.07
2024-06-06,20,Ward_E,MTR_E02,HH_E02,0.95
2024-06-06,20,Ward_E,MTR_E03,HH_E03,1.2
2024-06-06,20,Ward_E,MTR_E04,HH_E04,0.77
2024-06-06,20,Ward_E,MTR_E05,HH_E05,1.17
2024-06-06,20,Ward_E,MTR_E06,HH_E06,1.1
2024-06-06,20,Ward_E,MTR_E07,HH_E07,0.91
2024-06-06,20,Ward_E,MTR_E08,HH_E08,0.86
2024-06-06,20,Ward_E,MTR_E09,HH_E09,0.69
2024-06-06,20,Ward_E,MTR_E10,HH_E10,0.88
2024-06-06,20,Ward_E,MTR_E11,HH_E11,1.16
2024-06-06,20,Ward_E,MTR_E12,HH_E12,0.99
2024-06-06,20,Ward_E,MTR_E13,HH_E13,1.17
2024-06-06,20,Ward_E,MTR_E14,HH_E14,0.91
2024-06-06,20,Ward_E,MTR_E15,HH_E15,1.11
2024-06-06,20,Ward_E,MTR_E16,HH_E16,0.89
2024-06-06,20,Ward_E,MTR_E17,HH_E17,0.86
2024-06-06,20,Ward_E,MTR_E18,HH_E18,0.98
2024-06-06,20,Ward_E,MTR_E19,HH_E19,0.9
2024-06-06,20,Ward_E,MTR_E20,HH_E20,0.77
2024-06-06,21,Ward_A,MTR_A01,HH_A01,0.97
2024-06-06,21,Ward_A,MTR_A02,HH_A02,1.02
2024-06-06,21,Ward_A,MTR_A03,HH_A03,1.19
2024-06-06,21,Ward_A,MTR_A04,HH_A04,1.14
2024-06-06,21,Ward_A,MTR_A05,HH_A05,1.18
2024-06-06,21,Ward_A,MTR_A06,HH_A06,1.11
